ID	TF	Peaks	RawFiles	macs2-single-end-peak-count	macs2-paired-end-peak-count	gem-peak-count	sissrs-peak-count	cpics-peak-count	QC.estFragLen	QC.FRiP_CPICS	QC.FRiP_GEM	QC.FRiP_MACS2-NOMODEL	QC.FRiP_MACS2-PEMODE	QC.FRiP_SISSRS	QC.NRF	QC.NSC	QC.PBC1	QC.PBC2	QC.RSC	align_count	align_percent	read_count
EXP994703	ZNF775	PEAKS994703	SELEX_RawData/Phase3/YWI/ZNF775-FL_AffSeq_IVT_BatchYWIB_G07_Cycle3_R1.fastq.gz;SELEX_RawData/Phase3/YWI/ZNF775-FL_AffSeq_IVT_BatchYWIB_G07_Cycle3_R2.fastq.gz	NA	1580	0	117	20	80	0.0004906372396	0	NA	0.01039029492	0.004227891185	0.997998	1.194959	0.998045	524.02963	1.016165	958198	79.8	1200080
EXP994704	ZNF775	PEAKS994704	SELEX_RawData/Phase3/YWI/ZNF775-FL_AffSeq_IVT_BatchYWIB_G07_Cycle4_R1.fastq.gz;SELEX_RawData/Phase3/YWI/ZNF775-FL_AffSeq_IVT_BatchYWIB_G07_Cycle4_R2.fastq.gz	NA	1723	12	117	57	80	0.003838917863	0.0009621109285	NA	0.02270962825	0.00526779548	0.995151	1.453944	0.995564	241.446387	0.7565627	581978	73.7	790086
EXP994705	ZNF831	PEAKS994705	SELEX_RawData/Phase3/YWI/ZNF831-DBD_AffSeq_IVT_BatchYWIB_G08_Cycle1_R1.fastq.gz;SELEX_RawData/Phase3/YWI/ZNF831-DBD_AffSeq_IVT_BatchYWIB_G08_Cycle1_R2.fastq.gz	NA	2886	0	107	43	80	0.0005785231544	0	NA	0.01354777258	0.001791355624	0.999695	1.298482	0.999695	3281.979592	0.8209178	1082256	70.1	1543964
EXP994706	ZNF831	PEAKS994706	SELEX_RawData/Phase3/YWI/ZNF831-DBD_AffSeq_IVT_BatchYWIB_G08_Cycle2_R1.fastq.gz;SELEX_RawData/Phase3/YWI/ZNF831-DBD_AffSeq_IVT_BatchYWIB_G08_Cycle2_R2.fastq.gz	NA	13071	735	4612	1822	80	0.05401933315	0.02991003346	NA	0.1370955348	0.05882897687	0.991847	6.142618	0.993163	168.620946	1.029624	1144318	67.4	1698152
EXP994707	ZNF831	PEAKS994707	SELEX_RawData/Phase3/YWI/ZNF831-DBD_AffSeq_IVT_BatchYWIB_G08_Cycle3_R1.fastq.gz;SELEX_RawData/Phase3/YWI/ZNF831-DBD_AffSeq_IVT_BatchYWIB_G08_Cycle3_R2.fastq.gz	NA	5579	2193	5824	2182	75	0.3812670264	0.3819153395	NA	0.5464526142	0.3164291702	0.804508	25.28386	0.907632	19.271871	1.032674	813422	45.5	1785946
EXP994708	ZNF831	PEAKS994708	SELEX_RawData/Phase3/YWI/ZNF831-DBD_AffSeq_IVT_BatchYWIB_G08_Cycle4_R1.fastq.gz;SELEX_RawData/Phase3/YWI/ZNF831-DBD_AffSeq_IVT_BatchYWIB_G08_Cycle4_R2.fastq.gz	NA	2832	1651	3517	1039	175	0.3859335455	0.6227615231	NA	0.6026871309	0.1078734949	0.692763	13.03707	0.882105	16.723432	0.32281	770780	43.0	1792904
EXP994709	ZNF850	PEAKS994709	SELEX_RawData/Phase3/YWI/ZNF850-DBD-2_AffSeq_IVT_BatchYWIB_G09_Cycle1_R1.fastq.gz;SELEX_RawData/Phase3/YWI/ZNF850-DBD-2_AffSeq_IVT_BatchYWIB_G09_Cycle1_R2.fastq.gz	NA	4	0	54	5	85	0.0002124495432	0	NA	0.0001466913513	0.003444717594	0.999865	1.07865	0.999865	7426.358491	0.7225321	890976	72.5	1228970
EXP994710	ZNF850	PEAKS994710	SELEX_RawData/Phase3/YWI/ZNF850-DBD-2_AffSeq_IVT_BatchYWIB_G09_Cycle2_R1.fastq.gz;SELEX_RawData/Phase3/YWI/ZNF850-DBD-2_AffSeq_IVT_BatchYWIB_G09_Cycle2_R2.fastq.gz	NA	1045	3	163	48	80	0.001360423267	0.0006276804379	NA	0.008822546928	0.005455162604	0.999705	1.226526	0.999713	3580.019417	1.086393	818492	75.4	1085346
EXP994711	ZNF850	PEAKS994711	SELEX_RawData/Phase3/YWI/ZNF850-DBD-2_AffSeq_IVT_BatchYWIB_G09_Cycle3_R1.fastq.gz;SELEX_RawData/Phase3/YWI/ZNF850-DBD-2_AffSeq_IVT_BatchYWIB_G09_Cycle3_R2.fastq.gz	NA	2704	5	487	243	80	0.006001055871	0.0008031361625	NA	0.02468099207	0.008534023768	0.999435	1.428511	0.999437	1784.611111	0.943084	800524	72.2	1108866
EXP994712	ZNF850	PEAKS994712	SELEX_RawData/Phase3/YWI/ZNF850-DBD-2_AffSeq_IVT_BatchYWIB_G09_Cycle4_R1.fastq.gz;SELEX_RawData/Phase3/YWI/ZNF850-DBD-2_AffSeq_IVT_BatchYWIB_G09_Cycle4_R2.fastq.gz	NA	4262	89	1121	667	80	0.02765887659	0.005043050431	NA	0.08175891759	0.02446084461	0.995612	2.886375	0.996111	280.685748	1.047081	715044	60.8	1175654
EXP994713	ZNF92	PEAKS994713	SELEX_RawData/Phase3/YWI/ZNF92-FL_AffSeq_IVT_BatchYWIB_G10_Cycle1_R1.fastq.gz;SELEX_RawData/Phase3/YWI/ZNF92-FL_AffSeq_IVT_BatchYWIB_G10_Cycle1_R2.fastq.gz	NA	6	0	51	6	90	0.0002553786951	0	NA	7.70E-05	0.002623753717	0.999705	1.06513	0.999712	3555.2625	1.128476	683594	77.1	886092
EXP994714	ZNF92	PEAKS994714	SELEX_RawData/Phase3/YWI/ZNF92-FL_AffSeq_IVT_BatchYWIB_G10_Cycle2_R1.fastq.gz;SELEX_RawData/Phase3/YWI/ZNF92-FL_AffSeq_IVT_BatchYWIB_G10_Cycle2_R2.fastq.gz	NA	17	0	50	12	85	0.0002994409732	0	NA	0.0002319613173	0.003793621907	0.99906	1.105031	0.999065	1076.210046	0.9536522	1187460	78.0	1522198
EXP994715	ZNF92	PEAKS994715	SELEX_RawData/Phase3/YWI/ZNF92-FL_AffSeq_IVT_BatchYWIB_G10_Cycle3_R1.fastq.gz;SELEX_RawData/Phase3/YWI/ZNF92-FL_AffSeq_IVT_BatchYWIB_G10_Cycle3_R2.fastq.gz	NA	1771	0	128	31	75	0.0006104159152	0	NA	0.009461446686	0.004178111965	0.997924	1.177305	0.997943	490.683066	1.187424	1129504	76.4	1478826
EXP994716	ZNF92	PEAKS994716	SELEX_RawData/Phase3/YWI/ZNF92-FL_AffSeq_IVT_BatchYWIB_G10_Cycle4_R1.fastq.gz;SELEX_RawData/Phase3/YWI/ZNF92-FL_AffSeq_IVT_BatchYWIB_G10_Cycle4_R2.fastq.gz	NA	3634	7	289	98	80	0.002303408749	0.0002910088141	NA	0.0240254904	0.005112383658	0.994467	1.322486	0.994822	202.856345	1.050893	1155976	72.3	1599198
EXP994717	ZGPAT	PEAKS994717	SELEX_RawData/Phase3/YWI/ZGPAT-DBD_AffSeq_IVT_BatchYWIB_G11_Cycle1_R1.fastq.gz;SELEX_RawData/Phase3/YWI/ZGPAT-DBD_AffSeq_IVT_BatchYWIB_G11_Cycle1_R2.fastq.gz	NA	0	0	29	6	80	0.0005179558011	0	NA	0	0.002389502762	0.99984	1.054115	0.99984	6266.782609	0.9564152	332390	77.6	428582
EXP994718	ZGPAT	PEAKS994718	SELEX_RawData/Phase3/YWI/ZGPAT-DBD_AffSeq_IVT_BatchYWIB_G11_Cycle2_R1.fastq.gz;SELEX_RawData/Phase3/YWI/ZGPAT-DBD_AffSeq_IVT_BatchYWIB_G11_Cycle2_R2.fastq.gz	NA	16	0	52	4	80	8.18E-05	0	NA	0.0002180613888	0.003845603451	0.998627	1.102182	0.998637	738.665541	0.9113395	1143032	79.1	1444244
EXP994719	ZGPAT	PEAKS994719	SELEX_RawData/Phase3/YWI/ZGPAT-DBD_AffSeq_IVT_BatchYWIB_G11_Cycle3_R1.fastq.gz;SELEX_RawData/Phase3/YWI/ZGPAT-DBD_AffSeq_IVT_BatchYWIB_G11_Cycle3_R2.fastq.gz	NA	1925	0	67	12	75	0.0002246722193	0	NA	0.009454573799	0.003225651148	0.997393	1.135691	0.997416	390.549232	1.241504	1204210	79.4	1516804
EXP994720	ZGPAT	PEAKS994720	SELEX_RawData/Phase3/YWI/ZGPAT-DBD_AffSeq_IVT_BatchYWIB_G11_Cycle4_R1.fastq.gz;SELEX_RawData/Phase3/YWI/ZGPAT-DBD_AffSeq_IVT_BatchYWIB_G11_Cycle4_R2.fastq.gz	NA	5046	0	194	45	75	0.001229693871	0	NA	0.02913428556	0.003796119743	0.991439	1.252964	0.991886	129.657886	1.092244	1158602	75.7	1529964
EXP994721	HMGN3	PEAKS994721	SELEX_RawData/Phase3/YWI/HMGN3-FL_AffSeq_IVT_BatchYWIB_G12_Cycle1_R1.fastq.gz;SELEX_RawData/Phase3/YWI/HMGN3-FL_AffSeq_IVT_BatchYWIB_G12_Cycle1_R2.fastq.gz	NA	5	4	49	14	75	0.001099093151	0.0004738140086	NA	0.0006563489135	0.003716721362	0.999723	1.24274	0.999739	4003.734375	0.9352085	605312	76.9	787462
EXP994722	HMGN3	PEAKS994722	SELEX_RawData/Phase3/YWI/HMGN3-FL_AffSeq_IVT_BatchYWIB_G12_Cycle2_R1.fastq.gz;SELEX_RawData/Phase3/YWI/HMGN3-FL_AffSeq_IVT_BatchYWIB_G12_Cycle2_R2.fastq.gz	NA	4	0	35	4	75	0.0002720728273	0	NA	4.41E-05	0.003408263661	0.999701	1.083858	0.999705	3426.050633	1.543678	645636	75.4	856682
EXP994723	HMGN3	PEAKS994723	SELEX_RawData/Phase3/YWI/HMGN3-FL_AffSeq_IVT_BatchYWIB_G12_Cycle3_R1.fastq.gz;SELEX_RawData/Phase3/YWI/HMGN3-FL_AffSeq_IVT_BatchYWIB_G12_Cycle3_R2.fastq.gz	NA	834	1	68	26	95	0.001201707253	4.60E-05	NA	0.00890000046	0.004171443568	0.998015	1.14367	0.998173	586.648501	0.8608789	512406	73.0	702076
EXP994724	HMGN3	PEAKS994724	SELEX_RawData/Phase3/YWI/HMGN3-FL_AffSeq_IVT_BatchYWIB_G12_Cycle4_R1.fastq.gz;SELEX_RawData/Phase3/YWI/HMGN3-FL_AffSeq_IVT_BatchYWIB_G12_Cycle4_R2.fastq.gz	NA	1766	44	237	97	90	0.01270412976	0.006535827606	NA	0.05207835643	0.01027233636	0.983577	2.040319	0.990526	140.543922	0.7984506	458612	61.0	752110
EXP994725	ZNF536	PEAKS994725	SELEX_RawData/Phase3/YWI/ZNF536-DBD-2_AffSeq_IVT_BatchYWIB_H01_Cycle1_R1.fastq.gz;SELEX_RawData/Phase3/YWI/ZNF536-DBD-2_AffSeq_IVT_BatchYWIB_H01_Cycle1_R2.fastq.gz	NA	25	1	73	25	75	0.0005968270724	9.95E-05	NA	0.0005562265913	0.004435602562	0.999735	1.096974	0.999741	3951.266129	0.8442809	1157354	73.8	1567662
EXP994726	ZNF536	PEAKS994726	SELEX_RawData/Phase3/YWI/ZNF536-DBD-2_AffSeq_IVT_BatchYWIB_H01_Cycle2_R1.fastq.gz;SELEX_RawData/Phase3/YWI/ZNF536-DBD-2_AffSeq_IVT_BatchYWIB_H01_Cycle2_R2.fastq.gz	NA	44	1	88	37	75	0.0007895683834	6.35E-06	NA	0.0007726339409	0.003789081518	0.999592	1.156383	0.999598	2526.569892	0.9691979	1072636	77.6	1381480
EXP994727	ZNF536	PEAKS994727	SELEX_RawData/Phase3/YWI/ZNF536-DBD-2_AffSeq_IVT_BatchYWIB_H01_Cycle3_R1.fastq.gz;SELEX_RawData/Phase3/YWI/ZNF536-DBD-2_AffSeq_IVT_BatchYWIB_H01_Cycle3_R2.fastq.gz	NA	1753	13	262	109	85	0.003624592518	0.0009545900107	NA	0.01506827456	0.005878564753	0.999139	1.570875	0.999227	1395.992	1.045978	786432	72.2	1089020
EXP994728	ZNF536	PEAKS994728	SELEX_RawData/Phase3/YWI/ZNF536-DBD-2_AffSeq_IVT_BatchYWIB_H01_Cycle4_R1.fastq.gz;SELEX_RawData/Phase3/YWI/ZNF536-DBD-2_AffSeq_IVT_BatchYWIB_H01_Cycle4_R2.fastq.gz	NA	4631	152	1338	542	135	0.03784212397	0.02635824242	NA	0.09246868299	0.0246317541	0.988137	3.395557	0.993101	193.747678	0.2908448	637092	52.4	1215482
EXP994729	ZNF592	PEAKS994729	SELEX_RawData/Phase3/YWI/ZNF592-DBD-1_AffSeq_IVT_BatchYWIB_H02_Cycle1_R1.fastq.gz;SELEX_RawData/Phase3/YWI/ZNF592-DBD-1_AffSeq_IVT_BatchYWIB_H02_Cycle1_R2.fastq.gz	NA	0	0	46	15	75	0.0007573080224	0	NA	0	0.003635078508	0.999391	1.064356	0.999391	1641.027778	0.8652592	985282	76.0	1296262
EXP994730	ZNF592	PEAKS994730	SELEX_RawData/Phase3/YWI/ZNF592-DBD-1_AffSeq_IVT_BatchYWIB_H02_Cycle2_R1.fastq.gz;SELEX_RawData/Phase3/YWI/ZNF592-DBD-1_AffSeq_IVT_BatchYWIB_H02_Cycle2_R2.fastq.gz	NA	6	0	51	12	75	0.0004851418779	0	NA	4.96E-05	0.003453375518	0.999075	1.090948	0.99908	1091.851003	0.9933814	955220	77.8	1227122
EXP994731	ZNF592	PEAKS994731	SELEX_RawData/Phase3/YWI/ZNF592-DBD-1_AffSeq_IVT_BatchYWIB_H02_Cycle3_R1.fastq.gz;SELEX_RawData/Phase3/YWI/ZNF592-DBD-1_AffSeq_IVT_BatchYWIB_H02_Cycle3_R2.fastq.gz	NA	1031	2	50	13	85	0.0008799748192	0.0001793794824	NA	0.007513631148	0.00335067335	0.998087	1.178773	0.998107	532.992727	0.9274956	737734	77.7	949002
EXP994732	ZNF592	PEAKS994732	SELEX_RawData/Phase3/YWI/ZNF592-DBD-1_AffSeq_IVT_BatchYWIB_H02_Cycle4_R1.fastq.gz;SELEX_RawData/Phase3/YWI/ZNF592-DBD-1_AffSeq_IVT_BatchYWIB_H02_Cycle4_R2.fastq.gz	NA	3676	8	147	39	75	0.001590237798	0.0006011208171	NA	0.02473065689	0.003994721066	0.99106	1.339438	0.991837	129.444765	0.8240112	1125262	76.1	1478570
EXP994733	ZNF646	PEAKS994733	SELEX_RawData/Phase3/YWI/ZNF646-DBD-3_AffSeq_IVT_BatchYWIB_H03_Cycle1_R1.fastq.gz;SELEX_RawData/Phase3/YWI/ZNF646-DBD-3_AffSeq_IVT_BatchYWIB_H03_Cycle1_R2.fastq.gz	NA	25	0	91	25	95	0.0008499453772	0	NA	0.0006074337886	0.003533740291	0.999659	1.092718	0.99967	3142.372263	0.7844828	1030570	74.5	1382832
EXP994734	ZNF646	PEAKS994734	SELEX_RawData/Phase3/YWI/ZNF646-DBD-3_AffSeq_IVT_BatchYWIB_H03_Cycle2_R1.fastq.gz;SELEX_RawData/Phase3/YWI/ZNF646-DBD-3_AffSeq_IVT_BatchYWIB_H03_Cycle2_R2.fastq.gz	NA	747	2	154	53	85	0.001364494442	3.53E-05	NA	0.005387324332	0.004164136759	0.999439	1.128102	0.999463	1923.82906	0.9415588	1037918	77.8	1333410
EXP994735	ZNF646	PEAKS994735	SELEX_RawData/Phase3/YWI/ZNF646-DBD-3_AffSeq_IVT_BatchYWIB_H03_Cycle3_R1.fastq.gz;SELEX_RawData/Phase3/YWI/ZNF646-DBD-3_AffSeq_IVT_BatchYWIB_H03_Cycle3_R2.fastq.gz	NA	1954	31	365	162	90	0.005627030455	0.001689079872	NA	0.02055047178	0.007189914705	0.998808	1.685442	0.99891	981.031949	0.958559	701542	74.3	943888
EXP994736	ZNF646	PEAKS994736	SELEX_RawData/Phase3/YWI/ZNF646-DBD-3_AffSeq_IVT_BatchYWIB_H03_Cycle4_R1.fastq.gz;SELEX_RawData/Phase3/YWI/ZNF646-DBD-3_AffSeq_IVT_BatchYWIB_H03_Cycle4_R2.fastq.gz	NA	5152	242	1661	1153	85	0.06697165082	0.02575894031	NA	0.1355492504	0.04418949399	0.98106	8.941317	0.988429	107.743556	1.10843	725348	56.4	1286682
EXP994737	ZNF683	PEAKS994737	SELEX_RawData/Phase3/YWI/ZNF683-DBD_AffSeq_IVT_BatchYWIB_H04_Cycle1_R1.fastq.gz;SELEX_RawData/Phase3/YWI/ZNF683-DBD_AffSeq_IVT_BatchYWIB_H04_Cycle1_R2.fastq.gz	NA	6	0	65	5	80	0.0001160950667	0	NA	0.0002220949102	0.003243090451	0.999777	1.09329	0.999782	4692.630952	1.045937	923662	74.1	1247260
EXP994738	ZNF683	PEAKS994738	SELEX_RawData/Phase3/YWI/ZNF683-DBD_AffSeq_IVT_BatchYWIB_H04_Cycle2_R1.fastq.gz;SELEX_RawData/Phase3/YWI/ZNF683-DBD_AffSeq_IVT_BatchYWIB_H04_Cycle2_R2.fastq.gz	NA	85	4	120	65	140	0.001498872452	0.0005448682524	NA	0.001747068667	0.003476686038	0.999472	1.101918	0.999542	2396.172897	0.2404802	1192530	76.2	1564610
EXP994739	ZNF683	PEAKS994739	SELEX_RawData/Phase3/YWI/ZNF683-DBD_AffSeq_IVT_BatchYWIB_H04_Cycle3_R1.fastq.gz;SELEX_RawData/Phase3/YWI/ZNF683-DBD_AffSeq_IVT_BatchYWIB_H04_Cycle3_R2.fastq.gz	NA	1877	25	236	99	85	0.01711337301	0.01515866587	NA	0.0344521537	0.01442609094	0.989428	2.413076	0.99804	955.832192	0.9209001	934868	68.2	1370578
EXP994740	ZNF683	PEAKS994740	SELEX_RawData/Phase3/YWI/ZNF683-DBD_AffSeq_IVT_BatchYWIB_H04_Cycle4_R1.fastq.gz;SELEX_RawData/Phase3/YWI/ZNF683-DBD_AffSeq_IVT_BatchYWIB_H04_Cycle4_R2.fastq.gz	NA	750	21	71	35	80	0.07544753179	0.07877765053	NA	0.1198541378	0.05405038876	0.950628	29.7199	0.993319	387.863354	0.9884955	1364152	63.7	2141036
EXP994741	ZNF703	PEAKS994741	SELEX_RawData/Phase3/YWI/ZNF703-FL_AffSeq_IVT_BatchYWIB_H05_Cycle1_R1.fastq.gz;SELEX_RawData/Phase3/YWI/ZNF703-FL_AffSeq_IVT_BatchYWIB_H05_Cycle1_R2.fastq.gz	NA	207	0	41	5	125	0.0004183343509	0	NA	0.002487393438	0.002526965606	0.999637	1.053685	0.999636	2750.03125	0.947481	434634	77.5	561036
EXP994742	ZNF703	PEAKS994742	SELEX_RawData/Phase3/YWI/ZNF703-FL_AffSeq_IVT_BatchYWIB_H05_Cycle2_R1.fastq.gz;SELEX_RawData/Phase3/YWI/ZNF703-FL_AffSeq_IVT_BatchYWIB_H05_Cycle2_R2.fastq.gz	NA	25	0	55	9	80	0.0002352414278	0	NA	0.0001673833236	0.003153139908	0.998592	1.077432	0.998599	717.462418	1.041755	1207786	79.7	1514706
EXP994743	ZNF703	PEAKS994743	SELEX_RawData/Phase3/YWI/ZNF703-FL_AffSeq_IVT_BatchYWIB_H05_Cycle3_R1.fastq.gz;SELEX_RawData/Phase3/YWI/ZNF703-FL_AffSeq_IVT_BatchYWIB_H05_Cycle3_R2.fastq.gz	NA	1950	1	57	12	80	0.0005401989012	7.83E-05	NA	0.0111091904	0.002952186995	0.996977	1.128053	0.997025	341.726002	0.8611738	1021726	78.7	1298114
EXP994744	ZNF703	PEAKS994744	SELEX_RawData/Phase3/YWI/ZNF703-FL_AffSeq_IVT_BatchYWIB_H05_Cycle4_R1.fastq.gz;SELEX_RawData/Phase3/YWI/ZNF703-FL_AffSeq_IVT_BatchYWIB_H05_Cycle4_R2.fastq.gz	NA	4453	3	104	14	80	0.0007038027782	0.0003420874061	NA	0.02883067795	0.003182534475	0.990931	1.352725	0.99143	123.111385	0.8707358	1249852	77.2	1618416
EXP994745	ZNF729	PEAKS994745	SELEX_RawData/Phase3/YWI/ZNF729-DBD-2_AffSeq_IVT_BatchYWIB_H06_Cycle1_R1.fastq.gz;SELEX_RawData/Phase3/YWI/ZNF729-DBD-2_AffSeq_IVT_BatchYWIB_H06_Cycle1_R2.fastq.gz	NA	5	0	56	8	75	0.0002362687633	0	NA	3.52E-05	0.003179574314	0.999806	1.104424	0.999806	5141.558442	1.030495	916484	73.7	1242856
EXP994746	ZNF729	PEAKS994746	SELEX_RawData/Phase3/YWI/ZNF729-DBD-2_AffSeq_IVT_BatchYWIB_H06_Cycle2_R1.fastq.gz;SELEX_RawData/Phase3/YWI/ZNF729-DBD-2_AffSeq_IVT_BatchYWIB_H06_Cycle2_R2.fastq.gz	NA	1271	3	160	96	75	0.001312801971	0.0002188003286	NA	0.007319050335	0.004792085885	0.999538	1.184111	0.999545	2234.612903	0.9875747	1294328	76.0	1703202
EXP994747	ZNF729	PEAKS994747	SELEX_RawData/Phase3/YWI/ZNF729-DBD-2_AffSeq_IVT_BatchYWIB_H06_Cycle3_R1.fastq.gz;SELEX_RawData/Phase3/YWI/ZNF729-DBD-2_AffSeq_IVT_BatchYWIB_H06_Cycle3_R2.fastq.gz	NA	3695	18	657	297	90	0.007036095855	0.001467333388	NA	0.03501926387	0.01121130147	0.998099	1.5159	0.998257	608.394295	0.9400279	916408	69.6	1315964
EXP994748	ZNF729	PEAKS994748	SELEX_RawData/Phase3/YWI/ZNF729-DBD-2_AffSeq_IVT_BatchYWIB_H06_Cycle4_R1.fastq.gz;SELEX_RawData/Phase3/YWI/ZNF729-DBD-2_AffSeq_IVT_BatchYWIB_H06_Cycle4_R2.fastq.gz	NA	27462	32	402	171	85	0.01453603354	0.004588244601	NA	0.2709107929	0.01443055665	0.991021	2.740757	0.993962	208.486676	0.9059042	726210	52.5	1382990
EXP994749	ZNF780B	PEAKS994749	SELEX_RawData/Phase3/YWI/ZNF780B-DBD-1_AffSeq_IVT_BatchYWIB_H07_Cycle1_R1.fastq.gz;SELEX_RawData/Phase3/YWI/ZNF780B-DBD-1_AffSeq_IVT_BatchYWIB_H07_Cycle1_R2.fastq.gz	NA	5	1	59	8	85	0.0003265246889	5.44E-05	NA	0.0003325714424	0.003467813131	0.999742	1.081466	0.999742	3869.329412	0.9924819	786126	75.5	1041624
EXP994750	ZNF780B	PEAKS994750	SELEX_RawData/Phase3/YWI/ZNF780B-DBD-1_AffSeq_IVT_BatchYWIB_H07_Cycle2_R1.fastq.gz;SELEX_RawData/Phase3/YWI/ZNF780B-DBD-1_AffSeq_IVT_BatchYWIB_H07_Cycle2_R2.fastq.gz	NA	23	0	73	20	75	0.0005700080092	0	NA	0.0005949718637	0.003667606278	0.999467	1.122488	0.999477	1950.591837	1.082513	1126262	78.1	1441506
EXP994751	ZNF780B	PEAKS994751	SELEX_RawData/Phase3/YWI/ZNF780B-DBD-1_AffSeq_IVT_BatchYWIB_H07_Cycle3_R1.fastq.gz;SELEX_RawData/Phase3/YWI/ZNF780B-DBD-1_AffSeq_IVT_BatchYWIB_H07_Cycle3_R2.fastq.gz	NA	1575	3	208	61	75	0.001221686267	0.0002137343767	NA	0.01085673482	0.004852741872	0.998753	1.2436	0.998771	825.876768	1.087926	961058	77.0	1247930
EXP994752	ZNF780B	PEAKS994752	SELEX_RawData/Phase3/YWI/ZNF780B-DBD-1_AffSeq_IVT_BatchYWIB_H07_Cycle4_R1.fastq.gz;SELEX_RawData/Phase3/YWI/ZNF780B-DBD-1_AffSeq_IVT_BatchYWIB_H07_Cycle4_R2.fastq.gz	NA	3807	27	499	241	75	0.007331804013	0.001757973895	NA	0.0410013113	0.009057872756	0.995394	1.753203	0.996271	295.44084	1.078882	810490	68.9	1176980
EXP994753	ZNF836	PEAKS994753	SELEX_RawData/Phase3/YWI/ZNF836-DBD-2_AffSeq_IVT_BatchYWIB_H08_Cycle1_R1.fastq.gz;SELEX_RawData/Phase3/YWI/ZNF836-DBD-2_AffSeq_IVT_BatchYWIB_H08_Cycle1_R2.fastq.gz	NA	5	0	59	3	75	0.0001639571337	0	NA	0.0001611302866	0.003098224457	0.999761	1.09254	0.99977	4454.518987	0.820162	821228	73.7	1114278
EXP994754	ZNF836	PEAKS994754	SELEX_RawData/Phase3/YWI/ZNF836-DBD-2_AffSeq_IVT_BatchYWIB_H08_Cycle2_R1.fastq.gz;SELEX_RawData/Phase3/YWI/ZNF836-DBD-2_AffSeq_IVT_BatchYWIB_H08_Cycle2_R2.fastq.gz	NA	3446	5	312	199	80	0.002534147509	0.0007789458152	NA	0.01746279847	0.005631057633	0.999257	1.230899	0.999263	1368.643026	0.9955166	1389512	77.4	1795600
EXP994755	ZNF836	PEAKS994755	SELEX_RawData/Phase3/YWI/ZNF836-DBD-2_AffSeq_IVT_BatchYWIB_H08_Cycle3_R1.fastq.gz;SELEX_RawData/Phase3/YWI/ZNF836-DBD-2_AffSeq_IVT_BatchYWIB_H08_Cycle3_R2.fastq.gz	NA	5639	19	913	433	85	0.008939116029	0.001050825395	NA	0.04381989231	0.0108111946	0.998268	1.568367	0.99833	617.092784	0.9916261	1016238	72.7	1397256
EXP994756	ZNF836	PEAKS994756	SELEX_RawData/Phase3/YWI/ZNF836-DBD-2_AffSeq_IVT_BatchYWIB_H08_Cycle4_R1.fastq.gz;SELEX_RawData/Phase3/YWI/ZNF836-DBD-2_AffSeq_IVT_BatchYWIB_H08_Cycle4_R2.fastq.gz	NA	5464	88	1143	616	80	0.02310441853	0.005217603226	NA	0.08579320124	0.02202618772	0.993286	2.841636	0.994607	213.015987	1.006884	788824	59.2	1332100
EXP994757	ZNF853	PEAKS994757	SELEX_RawData/Phase3/YWI/ZNF853-DBD_AffSeq_IVT_BatchYWIB_H09_Cycle1_R1.fastq.gz;SELEX_RawData/Phase3/YWI/ZNF853-DBD_AffSeq_IVT_BatchYWIB_H09_Cycle1_R2.fastq.gz	NA	6	0	64	12	85	0.0005267861083	0	NA	0.0002537399056	0.003602003442	0.9998	1.090204	0.9998	5009.444444	0.8432761	840684	74.5	1127952
EXP994758	ZNF853	PEAKS994758	SELEX_RawData/Phase3/YWI/ZNF853-DBD_AffSeq_IVT_BatchYWIB_H09_Cycle2_R1.fastq.gz;SELEX_RawData/Phase3/YWI/ZNF853-DBD_AffSeq_IVT_BatchYWIB_H09_Cycle2_R2.fastq.gz	NA	1309	1	87	34	75	0.0005887470808	0.0002136933849	NA	0.007706045124	0.003770161862	0.999527	1.160125	0.999529	2130.719626	1.053674	1044938	76.9	1359076
EXP994759	ZNF853	PEAKS994759	SELEX_RawData/Phase3/YWI/ZNF853-DBD_AffSeq_IVT_BatchYWIB_H09_Cycle3_R1.fastq.gz;SELEX_RawData/Phase3/YWI/ZNF853-DBD_AffSeq_IVT_BatchYWIB_H09_Cycle3_R2.fastq.gz	NA	3206	12	427	194	75	0.00559311799	0.001121923373	NA	0.03303734355	0.008331930929	0.998402	1.683135	0.998502	704.007026	1.160876	713486	71.0	1004860
EXP994760	ZNF853	PEAKS994760	SELEX_RawData/Phase3/YWI/ZNF853-DBD_AffSeq_IVT_BatchYWIB_H09_Cycle4_R1.fastq.gz;SELEX_RawData/Phase3/YWI/ZNF853-DBD_AffSeq_IVT_BatchYWIB_H09_Cycle4_R2.fastq.gz	NA	3234	78	608	345	75	0.02127354695	0.006591492786	NA	0.0765902803	0.01893125227	0.991499	3.749593	0.994063	212.62724	1.025755	551714	54.2	1017684
EXP994761	ZSCAN12	PEAKS994761	SELEX_RawData/Phase3/YWI/ZSCAN12-DBD_AffSeq_IVT_BatchYWIB_H10_Cycle1_R1.fastq.gz;SELEX_RawData/Phase3/YWI/ZSCAN12-DBD_AffSeq_IVT_BatchYWIB_H10_Cycle1_R2.fastq.gz	NA	4	0	41	7	75	0.0003017020155	0	NA	3.47E-05	0.003284043778	0.999672	1.100906	0.999676	3117.402174	1.117936	707380	76.7	921936
